year,state_code,state_name,district_name,dist_code,court_no,court_name
2017,"11","Orissa","Anugul","27","13","Addl.District and Sessions Judge"
2017,"11","Orissa","Bargarh","29","01","District and Sessions Judge Court, Bargarh"
2017,"11","Orissa","Bargarh","29","02","Chief Judicial Magistrate , Bargarh"
2017,"11","Orissa","Bargarh","29","03","Civil Judge Senior Division, Bargarh"
2017,"11","Orissa","Bargarh","29","04","Civil Judge Senior Division , Padampur"
2017,"11","Orissa","Bargarh","29","06","SDJM , Padampur"
2017,"11","Orissa","Bargarh","29","07","Addl. Civil Judge Junior Division, Sohela"
2017,"11","Orissa","Bargarh","29","08","JMFC, Sohela"
2017,"11","Orissa","Bargarh","29","09","Addl. District and Sessions Judge Padampur"
2017,"11","Orissa","Bargarh","29","10","Civil Judge Junior Division, Barpali"
2017,"11","Orissa","Bargarh","29","11","JMFC, Barpali"
2017,"11","Orissa","Deogarh","30","01","District and Sessions Judge, Deogarh"
2017,"11","Orissa","Deogarh","30","02","Civil Judge ( S.D.), Deogarh"
2017,"11","Orissa","Deogarh","30","03","Chief Judicial Magistrate, Deogarh"
2017,"11","Orissa","Malkangiri","31","01","Additional District and Sessions Judge Malkangiri"
2017,"11","Orissa","Malkangiri","31","02","Civil Judge Senior Division, Malkangiri"
2017,"11","Orissa","Malkangiri","31","03","Chief Judicial Magistrate, Malkangiri"
2017,"11","Orissa","Malkangiri","31","04","Judicial Magistrate First Class, Motu at MV 79"
2017,"11","Orissa","Nabarangpur","32","01","District and Sessions Court , Nabarangpur"
2017,"11","Orissa","Nabarangpur","32","02","Chief Judicial Magistrate, Nabrangpur"
2017,"11","Orissa","Nabarangpur","32","03","Civil Judge Senior Division, Nabarangpur"
2017,"11","Orissa","Nabarangpur","32","05","Judicial Magistrate First Class, Umerkote"
2017,"12","Jammu and Kashmir","Kathua","01","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Kathua","01","03","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Kathua","01","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","05","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","06","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","07","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","08","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","09","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","11","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","12","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Kathua","01","13","Chief Judicial Magistrate Bani"
2017,"12","Jammu and Kashmir","Kathua","01","14","Chief Judicial Civil Magistrate Bani"
2017,"12","Jammu and Kashmir","Udhampur","02","02","Pr. District Judge , Udhampur"
2017,"12","Jammu and Kashmir","Udhampur","02","03","Pr. Sessions Judge"
2017,"12","Jammu and Kashmir","Udhampur","02","04","Chief Judicial Magistrate, Udhampur"
2017,"12","Jammu and Kashmir","Udhampur","02","05","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Udhampur","02","07","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Udhampur","02","08","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Udhampur","02","09","Judicial Magistrate"
2017,"12","Jammu and Kashmir","Udhampur","02","10","MUNSIFF JMIC CHENANI"
2017,"12","Jammu and Kashmir","Baramulla","03","02","Principal Session Judge"
2017,"12","Jammu and Kashmir","Baramulla","03","03","Principal District Judge"
2017,"12","Jammu and Kashmir","Baramulla","03","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","05","Additional Sessions Judge"
2017,"12","Jammu and Kashmir","Baramulla","03","06","Additional District Judge"
2017,"12","Jammu and Kashmir","Baramulla","03","07","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","09","Chief Judicial Cvil MAgistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","10","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","11","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","12","ChiefJudicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","13","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","14","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","15","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","16","Chief Judicial MAgistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","17","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","18","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Baramulla","03","19","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Anantnag","04","03","Principal Session Judge"
2017,"12","Jammu and Kashmir","Anantnag","04","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","05","Cheif Judicial Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","06","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","07","Chief Judicial  Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","08","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","09","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","10","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","11","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Anantnag","04","12","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Srinagar","05","02","Civil Court"
2017,"12","Jammu and Kashmir","Srinagar","05","03","Sessions Judge"
2017,"12","Jammu and Kashmir","Srinagar","05","04","Judicial Magistrate"
2017,"12","Jammu and Kashmir","Srinagar","05","05","Chief Judicial Magistrate,Panthachowk"
2017,"12","Jammu and Kashmir","Pulwama","06","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Pulwama","06","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Pulwama","06","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Pulwama","06","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Pulwama","06","05","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Pulwama","06","06","Chief Judicial Magistrate Awantipora"
2017,"12","Jammu and Kashmir","Pulwama","06","07","Chief Judicial Civil Magistrate Awantipora"
2017,"12","Jammu and Kashmir","Pulwama","06","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Pulwama","06","09","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Ganderbal","07","02","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Ganderbal","07","03","Principal District Judge"
2017,"12","Jammu and Kashmir","Ganderbal","07","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Ganderbal","07","05","Judicial Magistrate,Kangan--Criminal"
2017,"12","Jammu and Kashmir","Ganderbal","07","06","Munsiff Court,Kangan--Civil"
2017,"12","Jammu and Kashmir","Budgam","08","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Budgam","08","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Budgam","08","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Budgam","08","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Budgam","08","05","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Budgam","08","06","Judicial Magistrate,Magam--Criminal"
2017,"12","Jammu and Kashmir","Budgam","08","07","Munsiff Court,Magam--Civil"
2017,"12","Jammu and Kashmir","Budgam","08","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Budgam","08","09","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Budgam","08","10","Chief Judicial Magistrate Beerwah"
2017,"12","Jammu and Kashmir","Budgam","08","11","Chief Judicial Civil Magistrate Beerwah"
2017,"12","Jammu and Kashmir","Reasi","09","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Reasi","09","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Reasi","09","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Reasi","09","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Reasi","09","05","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Reasi","09","06","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Reasi","09","07","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Shopian","10","01","Principal Sessions Judge Shopian"
2017,"12","Jammu and Kashmir","Shopian","10","02","Principal District Judge Shopian"
2017,"12","Jammu and Kashmir","Shopian","10","03","Chief Judicial Magistrate Shopian"
2017,"12","Jammu and Kashmir","Kupwara","11","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Kupwara","11","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Kupwara","11","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kupwara","11","04","Principal Session Judge"
2017,"12","Jammu and Kashmir","Kupwara","11","05","Principal District Judge"
2017,"12","Jammu and Kashmir","Kupwara","11","06","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kupwara","11","07","sogam criminal"
2017,"12","Jammu and Kashmir","Kupwara","11","08","Sogam Civil"
2017,"12","Jammu and Kashmir","Poonch","12","01","Pr. Sessions Judge"
2017,"12","Jammu and Kashmir","Poonch","12","02","Pr Distt judge"
2017,"12","Jammu and Kashmir","Poonch","12","03","Chief JudiciaL MAGISTRATE"
2017,"12","Jammu and Kashmir","Poonch","12","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Poonch","12","05","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Poonch","12","06","Chief Judicial Magistrate Surankote"
2017,"12","Jammu and Kashmir","Poonch","12","07","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","01","Principal Session Judge,Rajouri"
2017,"12","Jammu and Kashmir","Rajouri","13","02","Principal District Judge,Rajouri"
2017,"12","Jammu and Kashmir","Rajouri","13","03","Chief Judicial Magistrate ,Rajouri"
2017,"12","Jammu and Kashmir","Rajouri","13","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","05","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","06","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","07","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","09","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","10","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","11","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","12","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Rajouri","13","13","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Ramban","14","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Ramban","14","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Ramban","14","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Ramban","14","04","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Ramban","14","05","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Ramban","14","06","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Ramban","14","07","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Doda","15","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Doda","15","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","05","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","06","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Doda","15","07","Principal District Judge"
2017,"12","Jammu and Kashmir","Doda","15","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","09","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Doda","15","10","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Leh","16","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Leh","16","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Leh","16","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kargil","17","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Kargil","17","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Kargil","17","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Bandipora","18","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Bandipora","18","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Bandipora","18","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Bandipora","18","04","sumbal criminal"
2017,"12","Jammu and Kashmir","Bandipora","18","05","sumbal civil"
2017,"12","Jammu and Kashmir","Jammu","19","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Jammu","19","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Jammu","19","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Jammu","19","04","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Jammu","19","05","Chief Judicial Civil Magistrate"
2017,"12","Jammu and Kashmir","Jammu","19","06","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Jammu","19","07","Chief Judicial civil Magistrate"
2017,"12","Jammu and Kashmir","Jammu","19","08","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kulgam","20","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Kulgam","20","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Kulgam","20","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kulgam","20","04","Chief Judicial magistrate"
2017,"12","Jammu and Kashmir","Kulgam","20","05","Chief JUdicial Magistrate Civil"
2017,"12","Jammu and Kashmir","Kulgam","20","06","Judicial Magistrate Ist Class"
2017,"12","Jammu and Kashmir","Kulgam","20","07","Chief Judicial Magistratecivil"
2017,"12","Jammu and Kashmir","Samba","21","01","Principal Session Judge"
2017,"12","Jammu and Kashmir","Samba","21","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Samba","21","03","Chief Judicial Magistrate"
2017,"12","Jammu and Kashmir","Kishtwar","22","01","Principal Sessions Judge"
2017,"12","Jammu and Kashmir","Kishtwar","22","02","Principal District Judge"
2017,"12","Jammu and Kashmir","Kishtwar","22","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Allahabad","01","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Allahabad","01","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Allahabad","01","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Allahabad","01","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Allahabad","01","06","Judge Small Cause Court"
2017,"13","Uttar Pradesh","Allahabad","01","07","Family Court"
2017,"13","Uttar Pradesh","Allahabad","01","08","Railway Court Allahabad"
2017,"13","Uttar Pradesh","Bareilly","02","02","District and  Sessions Judge"
2017,"13","Uttar Pradesh","Bareilly","02","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Bareilly","02","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Bareilly","02","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Bareilly","02","06","Small Judges Causes Court"
2017,"13","Uttar Pradesh","Bareilly","02","07","Family Court"
2017,"13","Uttar Pradesh","Bareilly","02","08","Civil Judge Junior Division Baheri"
2017,"13","Uttar Pradesh","Bareilly","02","09","Civil Judge Jr. Div Aonla"
2017,"13","Uttar Pradesh","Bareilly","02","10","acjmnerbly"
2017,"13","Uttar Pradesh","Bareilly","02","11","acjmnrbly"
2017,"13","Uttar Pradesh","Bareilly","02","12","cjjdfaridpur"
2017,"13","Uttar Pradesh","Bareilly","02","13","cjjdnawabganj"
2017,"13","Uttar Pradesh","Gorakhpur","03","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Gorakhpur","03","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Gorakhpur","03","04","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Gorakhpur","03","05","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Gorakhpur","03","06","Judge Small Causes Court"
2017,"13","Uttar Pradesh","Gorakhpur","03","07","Family Court"
2017,"13","Uttar Pradesh","Gorakhpur","03","08","Outlying Court At Bansgoan"
2017,"13","Uttar Pradesh","Gorakhpur","03","09","ACJM Railway"
2017,"13","Uttar Pradesh","Hardoi","04","02","District and Session Judge"
2017,"13","Uttar Pradesh","Hardoi","04","03","Chief Judicial Magistate"
2017,"13","Uttar Pradesh","Hardoi","04","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Hardoi","04","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Hardoi","04","06","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Chitrakoot","05","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Chitrakoot","05","03","Cheif Judical Magistrate"
2017,"13","Uttar Pradesh","Chitrakoot","05","04","Civil Juge Senior Division"
2017,"13","Uttar Pradesh","Chitrakoot","05","05","Civil Juge Junior Division"
2017,"13","Uttar Pradesh","Chitrakoot","05","06","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Chitrakoot","05","07","Outlying Court Mau, Chitrakoot"
2017,"13","Uttar Pradesh","Meerut","06","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Meerut","06","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Meerut","06","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Meerut","06","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Meerut","06","06","Judge Small Causes Court"
2017,"13","Uttar Pradesh","Meerut","06","07","Civil Judge J.D. Sardhana"
2017,"13","Uttar Pradesh","Meerut","06","08","Civil Judge Jr.Div.Mawana"
2017,"13","Uttar Pradesh","Meerut","06","09","Judge Family Court"
2017,"13","Uttar Pradesh","Bahraich","07","02","District and Sessions Judge Bahraich"
2017,"13","Uttar Pradesh","Bahraich","07","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Bahraich","07","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Bahraich","07","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Bahraich","07","06","Family Court Judge"
2017,"13","Uttar Pradesh","Ghaziabad","08","02","District Sessions Judge"
2017,"13","Uttar Pradesh","Ghaziabad","08","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Ghaziabad","08","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Ghaziabad","08","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Ghaziabad","08","06","Judge Small Causes Court"
2017,"13","Uttar Pradesh","Ghaziabad","08","07","Family Court"
2017,"13","Uttar Pradesh","Ghaziabad","08","08","ghaziabad_railway"
2017,"13","Uttar Pradesh","Fatehpur","09","02","District and Session Court"
2017,"13","Uttar Pradesh","Fatehpur","09","03","Chief Judicial Magistrat"
2017,"13","Uttar Pradesh","Fatehpur","09","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Fatehpur","09","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Fatehpur","09","06","Civil Judge JD Outlying Court Khaga"
2017,"13","Uttar Pradesh","Fatehpur","09","07","Family Court"
2017,"13","Uttar Pradesh","Lakhimpur","10","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Lakhimpur","10","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Lakhimpur","10","04","Civil Judge Senior Devision"
2017,"13","Uttar Pradesh","Lakhimpur","10","05","Civil Judge Junior Devision"
2017,"13","Uttar Pradesh","Lakhimpur","10","06","Family Court"
2017,"13","Uttar Pradesh","Lakhimpur","10","07","Civil Judge Juniour Devision"
2017,"13","Uttar Pradesh","Lakhimpur","10","08","Cheif Judicial Magistrate"
2017,"13","Uttar Pradesh","Lakhimpur","10","09","District and Sessions Judge"
2017,"13","Uttar Pradesh","Shravasti","11","02","District and Sessions Judge, Shravasti"
2017,"13","Uttar Pradesh","Shravasti","11","03","Cheif Judicial Magistrate, Shravasti"
2017,"13","Uttar Pradesh","Shravasti","11","04","Civil Judge Senior Division, Shravasti"
2017,"13","Uttar Pradesh","Shravasti","11","05","Civil Judge Junior Division, Shravasti"
2017,"13","Uttar Pradesh","Shravasti","11","06","Principal Judge Family Court, Shravasti"
2017,"13","Uttar Pradesh","Jaunpur","12","02","District  and Sessions Judge"
2017,"13","Uttar Pradesh","Jaunpur","12","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Jaunpur","12","04","Civil Judge Senior  Division"
2017,"13","Uttar Pradesh","Jaunpur","12","05","Civil Judge Junior  Division"
2017,"13","Uttar Pradesh","Jaunpur","12","06","Family Court"
2017,"13","Uttar Pradesh","Pilibhit","13","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Pilibhit","13","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Pilibhit","13","04","Civil Judge (Senior Div.)"
2017,"13","Uttar Pradesh","Pilibhit","13","05","Civil Judge (Junior Div.)"
2017,"13","Uttar Pradesh","Pilibhit","13","09","Judicial Magistrate Bisalpur"
2017,"13","Uttar Pradesh","Pilibhit","13","10","Civil Judge Junior Division Bisalpur"
2017,"13","Uttar Pradesh","Pilibhit","13","11","Principal Judge, Family Court"
2017,"13","Uttar Pradesh","Mainpuri","14","02","District  Session Judge"
2017,"13","Uttar Pradesh","Mainpuri","14","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Mainpuri","14","04","Civil Judge(Sr.Div.)"
2017,"13","Uttar Pradesh","Mainpuri","14","05","Civil Judge(Jr.Div.)"
2017,"13","Uttar Pradesh","Mainpuri","14","06","family Court"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","02","District and  Sessions Judge"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","06","Outlying Court Tanda"
2017,"13","Uttar Pradesh","Ambedkar Nagar","15","07","Principal Judge family court"
2017,"13","Uttar Pradesh","Sitapur","16","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Sitapur","16","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Sitapur","16","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Sitapur","16","05","civil judge junior division"
2017,"13","Uttar Pradesh","Sitapur","16","06","Judge Small Cause Court"
2017,"13","Uttar Pradesh","Sitapur","16","07","Civil Judge Junior Division Mahmoodabad"
2017,"13","Uttar Pradesh","Sitapur","16","08","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Sitapur","16","09","Civil Judge Junior Division Biswan"
2017,"13","Uttar Pradesh","Auraiya","17","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Auraiya","17","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Auraiya","17","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Auraiya","17","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Auraiya","17","06","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Auraiya","17","07","Outlying Court Bidhuna"
2017,"13","Uttar Pradesh","Budaun","18","02","District and Session Judge"
2017,"13","Uttar Pradesh","Budaun","18","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Budaun","18","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Budaun","18","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Budaun","18","06","Civil Judge Junior Division Bisauli"
2017,"13","Uttar Pradesh","Budaun","18","07","Civil Judge Junior Division Sahaswan"
2017,"13","Uttar Pradesh","Budaun","18","09","Principal Judge"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","03","Chief Metropolitan Magistrate"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","06","Judge Small Causes Court"
2017,"13","Uttar Pradesh","Kanpur Nagar","19","07","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","02","District and Session Judge"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","03","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","04","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","06","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Gautam Buddha Nagar","20","07","Outlying Court, Jewar"
2017,"13","Uttar Pradesh","Ballia","21","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Ballia","21","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Ballia","21","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Ballia","21","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Ballia","21","06","Family Court"
2017,"13","Uttar Pradesh","Bhadohi SR Nagar","22","02","District and Session Judge"
2017,"13","Uttar Pradesh","Bhadohi SR Nagar","22","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Bhadohi SR Nagar","22","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Bhadohi SR Nagar","22","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Bhadohi SR Nagar","22","06","Principal Judge Family Court"
2017,"13","Uttar Pradesh","Lalitpur","23","02","District and Sessions Judge"
2017,"13","Uttar Pradesh","Lalitpur","23","03","Chief Judicial Magistrate"
2017,"13","Uttar Pradesh","Lalitpur","23","04","Civil Judge Senior Division"
2017,"13","Uttar Pradesh","Lalitpur","23","05","Civil Judge Junior Division"
2017,"13","Uttar Pradesh","Lalitpur","23","06","Civil Judge Junior Divsion"
2017,"13","Uttar Pradesh","Lalitpur","23","07","Addl. Chief Judicial Magistrate Mehroni"
2017,"13","Uttar Pradesh","Lalitpur","23","08","Family Court"
2017,"13","Uttar Pradesh","Lucknow","24","02","District and Sessions Judge Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","03","Chief Judicial Magistrate Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","04","Judge Small Cause Court Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","05","Civil Judge Senior Devision Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","06","Civil Judge Junior Devision Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","07","Principal Judge Family Court Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","08","North Eastern Railway Lucknow"
2017,"13","Uttar Pradesh","Lucknow","24","09","Northern Railway Lucknow"
2017,"13","Uttar Pradesh","Etah","25","02","District And Sessions Judge"
